epoch,acc,loss,val_acc,val_loss
0,0.797,0.5700160044829051,0.86,0.38341575956344603
1,0.8706833333333334,0.36164695394833885,0.8807,0.3338018590927124
2,0.889,0.3124670035521189,0.8963,0.2862452353477478
3,0.8997833333015441,0.2808049669265747,0.9087,0.25642932715415956
4,0.9076000000317891,0.2562389222860336,0.9071,0.25527044196128845
5,0.9149166666984558,0.23766768910884858,0.9103,0.24532708568572997
6,0.9198166666666666,0.22270936021010082,0.915,0.23165973553657532
7,0.9246166666666666,0.2114918849468231,0.9189,0.22195483729839324
8,0.9273666666984558,0.19960466980934144,0.9207,0.22211167365312576
9,0.9322166666984558,0.18789761586984,0.9199,0.2168759753227234
10,0.9357333333333333,0.17895456997553508,0.9211,0.21875185520648957
11,0.9384500000317891,0.17198673814932505,0.9251,0.21572207229137422
12,0.9406333333333333,0.16194968767960866,0.9255,0.22718728066682817
13,0.9419,0.15749763638973235,0.9229,0.21118871698379516
14,0.9461166666984558,0.14831188275814056,0.9269,0.2146042953968048
15,0.9480666666984559,0.14392646311918894,0.9235,0.21148089048862456
16,0.9511166666348775,0.1369732382774353,0.9272,0.22147916201353074
17,0.9521166666348775,0.1321229522784551,0.924,0.22787944502830507
18,0.9533,0.126445039999485,0.9268,0.22764912909269333
19,0.9546666666666667,0.12445971344312032,0.9273,0.22960331464409828
20,0.9574499999682109,0.11930568220615387,0.9281,0.23854264047145843
21,0.9589833333015442,0.11423457409540812,0.9294,0.22413002305030824
22,0.9603166666984558,0.10983601983388265,0.9273,0.2296921445131302
23,0.9613500000317892,0.10686240445375443,0.9306,0.23625571653842925
24,0.9610000000317891,0.10524852587779363,0.9263,0.2531339469730854
25,0.9625000000317891,0.1015293053706487,0.9289,0.22935045064687729
26,0.9639666666666666,0.09958118691047033,0.924,0.2597984300374985
27,0.9644333333015442,0.10021144302686055,0.9306,0.24907358216643333
28,0.9654,0.09487803138097127,0.9321,0.24055635124444963
29,0.9681833333015442,0.09125110246340434,0.9296,0.2561789301872253
30,0.9674666666666667,0.08886998210549354,0.9298,0.23604685515761376
31,0.9678833333333333,0.08820260819594065,0.9283,0.28632110152244566
32,0.9692166666666666,0.08580232570966084,0.9294,0.23389657855033874
33,0.9685499999682109,0.08488607178926467,0.927,0.26752776938676837
34,0.9706833333015442,0.08300411917567253,0.9263,0.24645144231319427
35,0.9711499999682108,0.08321350636879603,0.9262,0.26512265784740446
36,0.9715333333015442,0.0809165540933609,0.9317,0.24291657102108002
37,0.97155,0.07748462151388327,0.9314,0.27647872512340543
38,0.9726666666348776,0.07896141175031662,0.9311,0.25859572544097903
39,0.9733833333015441,0.0746106282154719,0.9315,0.24712817969322204
40,0.9730333333015442,0.07544877607425055,0.9304,0.29637315254211427
41,0.9741,0.07491764836112658,0.9319,0.2933291002392769
42,0.9734666666984558,0.07356873175899188,0.9299,0.26053150460124014
43,0.9745999999682109,0.07301304059624672,0.9287,0.24960406885147093
44,0.97455,0.07178634333908558,0.9323,0.31266511181592943
45,0.9761000000317891,0.06975525936683019,0.9286,0.29180265423059465
46,0.97455,0.07081669659515222,0.9309,0.29557709670066834
47,0.9752333333333333,0.07038284809490045,0.9302,0.2988438083916903
48,0.9765,0.0671653969536225,0.9289,0.271288572871685
49,0.9754333333015441,0.06745826681454976,0.9323,0.2839346910178661
50,0.9755499999682109,0.06794361492594084,0.928,0.3152869160532951
51,0.9766333333651225,0.06693147281905015,0.9299,0.28703802755475044
52,0.9769666666666666,0.06405649686257045,0.9306,0.3352683305263519
53,0.977,0.06591270351409913,0.9261,0.25182404661178587
54,0.9770166666348775,0.06488096429407597,0.9319,0.26672547277212144
55,0.9777333333651225,0.06323224067389965,0.929,0.280368621134758
56,0.9778500000317891,0.06326420342226823,0.9305,0.34228383160829545
57,0.97865,0.06261995124220848,0.9334,0.32260317351818085
58,0.9784666666666667,0.06362064538995425,0.9323,0.32806186412274835
59,0.9790333333333333,0.05989160413965583,0.9311,0.3428801779448986
60,0.97925,0.06141829206943512,0.9318,0.28637480165362356
61,0.97885,0.06081090005238851,0.9312,0.3186065741896629
62,0.9792666666984559,0.06084940106868744,0.9321,0.2999737515643239
63,0.9788499999682109,0.06029189676642418,0.9322,0.30609515209197996
64,0.9802000000317892,0.05829736688931783,0.9321,0.2991702610015869
65,0.9799333333651224,0.05770740719437599,0.9302,0.31314254498481753
66,0.9797999999682109,0.05793754061659177,0.9308,0.3079337702155113
67,0.9811166666984558,0.057193638881047566,0.932,0.2700781441807747
68,0.9809666666984558,0.05724386342863242,0.9315,0.27946623435020446
69,0.9806000000317892,0.05591948717186848,0.9311,0.3480646244704723
70,0.9794,0.058320786791046464,0.929,0.3116458336353302
71,0.9813999999682108,0.05507882364491622,0.9324,0.3413342547774315
72,0.9796499999682109,0.056540172576904295,0.9328,0.34760186443924906
73,0.9812666666984559,0.05552141216993332,0.9313,0.28741748443841936
74,0.9811666666348775,0.05611483129411936,0.9299,0.2681315310239792
75,0.9811000000317891,0.05555578444053729,0.9321,0.2950115964949131
76,0.9808,0.055354485256473226,0.9304,0.3142307899773121
77,0.9816833333015442,0.053390611127515634,0.9314,0.3520459897696972
78,0.9817666666984558,0.05563418805996577,0.9303,0.36905681708455085
79,0.9815333333333334,0.053351923097173376,0.9331,0.2657986452519894
80,0.9822166666348775,0.05119049205680688,0.9293,0.2950271603167057
81,0.9810166666666666,0.05559700174381336,0.931,0.3424359588205814
82,0.9819166666984558,0.05263336993952592,0.9296,0.306763265645504
83,0.9821499999682108,0.05242012473146121,0.9322,0.31275824196338653
84,0.9826333333651225,0.05246162144641082,0.9321,0.3198604065299034
85,0.9825000000317892,0.051325098438560965,0.9311,0.3107247943863273
86,0.9822166666666666,0.051939082454144955,0.9322,0.342186803150177
87,0.9829166666984558,0.05100571721295516,0.9316,0.2982688737630844
88,0.9828333333651225,0.05207545202672482,0.9318,0.33219849626421927
89,0.9830499999682109,0.04961230000605186,0.93,0.3863060425519943
90,0.9832166666348775,0.050509555198252204,0.9312,0.27661625816226004
91,0.9833833333651225,0.049655697970589004,0.9314,0.30245296735167504
92,0.9832666666984559,0.049568282788991926,0.9307,0.3629503302693367
93,0.9829666666348775,0.049954008396466576,0.9326,0.3333983322151005
94,0.9832333333333333,0.051120883269111315,0.9341,0.35695165315866473
95,0.9839166666666667,0.04746537982126077,0.934,0.37784588359594345
96,0.98365,0.04950679518605272,0.9329,0.3496437257230282
97,0.9827499999682109,0.048228871849675975,0.9334,0.37061847096681594
98,0.9840333333015442,0.04646693720569213,0.9326,0.33604687576293946
99,0.9841500000317891,0.04711312136252721,0.9313,0.32172088177204133
100,0.9840166666666667,0.04764206598152717,0.9311,0.31294056326150893
101,0.9830833333333333,0.05054980376412471,0.9325,0.3492102541685104
102,0.9848333333015442,0.045976569800078866,0.9346,0.3351844969689846
103,0.9847666666348776,0.04705802759304643,0.9322,0.32701702433824537
104,0.9841166666348775,0.046553774283329644,0.9328,0.3934294531881809
105,0.9846833333015442,0.04592207531630993,0.9333,0.4011459192752838
106,0.9841833333015442,0.04694772082269192,0.9325,0.35912584505081174
107,0.9845333333015442,0.04662500591576099,0.9328,0.32485109232664106
108,0.9853666666348775,0.044550137444833916,0.9324,0.3557990787744522
109,0.9843166666348775,0.045758477312326434,0.9304,0.2902423433065414
110,0.9843333333651225,0.04469978563661377,0.9311,0.3064725055217743
111,0.9856666666666667,0.042786273954312004,0.931,0.3988849769115448
112,0.9858666666984558,0.04370722105577588,0.9302,0.3363749061882496
113,0.9855500000317892,0.04441229349126419,0.9336,0.3629156360387802
114,0.9851166666348775,0.04483999435131748,0.9343,0.31790779663920404
115,0.9848333333015442,0.04474533827317258,0.9292,0.3083128209769726
116,0.9848500000317891,0.04473044629022479,0.9354,0.3582132495999336
117,0.98515,0.04509466394459208,0.9325,0.3792270807504654
118,0.9862666666348775,0.041465239892403284,0.9346,0.39514164154529574
119,0.9852666666666666,0.04249936564862728,0.9337,0.3797686780035496
120,0.9858,0.04391730400671562,0.9336,0.3574209599494934
121,0.9859666666666667,0.0433801212074856,0.9325,0.38080280327796934
122,0.98635,0.04212873057375351,0.9316,0.31441402895450593
123,0.9857666666666667,0.04345362181166808,0.9327,0.33145527994632723
124,0.9863499999682108,0.042708105388780435,0.9333,0.35805407762527464
125,0.9862666666984559,0.042116767745216686,0.9288,0.38416894149780273
126,0.9867666666666667,0.04219177125518521,0.9344,0.33074497927427293
127,0.9856166666984558,0.04323220937624574,0.933,0.3216844299018383
128,0.9858333333015442,0.04187834383174777,0.9329,0.305004533457756
129,0.9859666666984558,0.04302189132894079,0.9315,0.3302318161725998
130,0.9860166666348775,0.04249508730048935,0.9326,0.32108759536743164
131,0.9859666666666667,0.04194866524413228,0.9325,0.345038931953907
132,0.9865,0.040735453706234694,0.9323,0.4027653527498245
133,0.9862666666348775,0.041953917972246804,0.9337,0.3489430433809757
134,0.9853833333651225,0.04399601848175128,0.934,0.3516155370473862
135,0.9866166666666667,0.04132770257790883,0.9323,0.36587703211307526
136,0.9865999999682109,0.039497534581522144,0.9318,0.3380928413331509
137,0.9868500000317891,0.04019643366411328,0.9311,0.4104701558113098
138,0.9872,0.039402111520494026,0.9307,0.34421060724258423
139,0.9874666666348775,0.038434081614017485,0.9331,0.3478161207199097
140,0.9865333333333334,0.041030769898494086,0.9334,0.4076455402374268
141,0.9864333333015441,0.04022291430160403,0.9322,0.35313359721899035
142,0.9876,0.03751311933323741,0.9336,0.35187902548313144
143,0.9870833333015442,0.04098824355900288,0.9327,0.31776649243831634
144,0.9880166666666667,0.03745650137004753,0.9308,0.3798745156556368
145,0.9861666666666666,0.041893820868680876,0.9305,0.40499120581150055
146,0.9880499999682109,0.03882614607984821,0.9333,0.3684586745977402
147,0.9871000000317891,0.03881774544268846,0.9317,0.3838093930602074
148,0.9876833333333334,0.036925651790201665,0.9335,0.4375283072754741
149,0.9874166666348775,0.037822443644702435,0.9328,0.4350893788665533
150,0.9863333333651225,0.038801196173330145,0.9329,0.3972503169119358
151,0.9869,0.040366912273317575,0.9308,0.3399409358024597
152,0.98725,0.03857419464613,0.9321,0.3764125784218311
153,0.9879000000317891,0.03727728342625002,0.9326,0.38399135660380124
154,0.9874499999682108,0.03979573640401165,0.9313,0.37463259694874285
155,0.9867333333015442,0.03977356794228156,0.932,0.44445234270095824
156,0.9874500000317892,0.03840473406650126,0.9319,0.402747895526886
157,0.9875,0.03897709615050505,0.9301,0.36486387330293657
158,0.9874333333015441,0.04000358804091811,0.9317,0.41246588064432144
159,0.9873666666984559,0.03758951323330403,0.9299,0.36326431200504306
160,0.9876499999682109,0.0380482383556664,0.9339,0.3841118317127228
161,0.9875166666984558,0.03795555884068211,0.9311,0.3703029606193304
162,0.9880333333333333,0.037686982609828314,0.9326,0.346421468681097
163,0.9880499999682109,0.03549723860050241,0.932,0.35557982637882235
164,0.9877333333333334,0.03769907509678354,0.9324,0.37022288538366555
165,0.9880333333651224,0.03487152578731378,0.931,0.3853012525439262
166,0.9879833333015442,0.035942622548838454,0.9327,0.3990761329174042
167,0.9882666666666666,0.037058115219076475,0.9323,0.3705391119599342
168,0.9881666666666666,0.0344695509451131,0.9311,0.43559590249061586
169,0.9878333333015442,0.03671619936873515,0.9331,0.31920156457424165
170,0.9879666666666667,0.0356586798150558,0.9337,0.3845632523059845
171,0.9882166666348775,0.03650371336340904,0.9318,0.3890314852118492
172,0.9883666666666666,0.035890198779727024,0.9325,0.3664810802936554
173,0.9879333333015442,0.03796647804006934,0.9322,0.3900362844616175
174,0.9882833333333333,0.03657302035863201,0.9317,0.4111999045133591
175,0.9889333333333333,0.03495852136835456,0.9332,0.3952469860315323
176,0.9890666666348775,0.035835082386558255,0.9312,0.3690298943281174
177,0.9883333333015442,0.036321532764534155,0.9324,0.36686492195129394
178,0.9873999999682108,0.03831716596170639,0.9298,0.4107920488357544
179,0.9876,0.038457603242745005,0.9314,0.3708169748306274
180,0.9879333333651225,0.03623656906237205,0.9319,0.37090104455947875
181,0.9882333333651224,0.03664223060955604,0.9303,0.34801602606773374
182,0.9880333333333333,0.038849382032391924,0.9321,0.3401433006286621
183,0.9886833333015442,0.03419350651701292,0.9333,0.3849231954574585
184,0.9878,0.03668716853906711,0.9335,0.39973344190120697
185,0.9885000000317892,0.03349474810684721,0.932,0.32564523611068724
186,0.9885000000317892,0.03527888716384769,0.9295,0.3722273584842682
187,0.9883500000317892,0.03669355634152889,0.9327,0.4068846885681152
188,0.9889333333015442,0.03202078294195235,0.9348,0.4153141691327095
189,0.9884666666348775,0.03432579248578598,0.9304,0.3790794537127018
190,0.9884,0.03548258613987516,0.9324,0.36204131298065184
191,0.9892333333333333,0.03380250156248609,0.9321,0.38786125173568725
192,0.9889833333333333,0.03409064838240544,0.9322,0.4566465244293213
