epoch,acc,loss,val_acc,val_loss
0,0.8014999999682109,0.5579396556854248,0.8727,0.3544104206800461
1,0.8741666666348775,0.35503559505144755,0.8862,0.30850816087722777
0,0.8026166666666666,0.5594560515085856,0.8677,0.3618827003002167
1,0.8738833333015442,0.3553154493967692,0.8905,0.3027095901489258
2,0.8915666666348775,0.30563142835299173,0.9054,0.2679336895942688
3,0.9023333333651224,0.2747098904927572,0.9076,0.2569255072593689
4,0.9102333333333333,0.24964447591304778,0.9055,0.25698169364929196
5,0.9159666666666667,0.2320817624012629,0.9177,0.2348848662853241
6,0.9218333333333333,0.21797561435699464,0.9182,0.22882969744205475
7,0.9253333333015442,0.20574437465667725,0.9195,0.23303137061595916
8,0.9298666666666666,0.19290390872955324,0.9182,0.23104646915197372
9,0.9327833333015442,0.18425309584935506,0.9193,0.21946318886280058
10,0.9374166666984558,0.17493767748673758,0.9265,0.21759597504138947
11,0.9409833333333333,0.16419627583821614,0.9226,0.22906649800539017
12,0.9423500000317891,0.16011398449341457,0.9262,0.21379964127540588
13,0.9458166666666666,0.14968504746754965,0.9234,0.23000032427310943
14,0.9483333333333334,0.1462883850177129,0.924,0.2241599864721298
15,0.9484499999682109,0.14095637603998185,0.9263,0.22144037482738496
16,0.9501166666348775,0.1346585641225179,0.9303,0.21314144409894945
17,0.9536666666666667,0.1291872494061788,0.9275,0.21566416029930116
18,0.9543333333651225,0.1264914553741614,0.923,0.2652661723613739
19,0.9559166666666666,0.12237081921100616,0.9306,0.2338127574801445
20,0.95755,0.11965979088147481,0.927,0.2330981904745102
21,0.9576166666348775,0.11871199820439021,0.9302,0.23989203152656555
22,0.9598000000317891,0.11270278140703838,0.931,0.22538035023212433
23,0.9602500000317892,0.11176697229146958,0.9251,0.2942838509202004
24,0.9603333333015441,0.10932426114479701,0.9304,0.22734755238294602
25,0.9618833333015442,0.10477809085547925,0.9297,0.2606057865381241
26,0.9632000000317892,0.10268198020458222,0.9321,0.2597925239086151
27,0.9637833333333333,0.10280046706994375,0.9294,0.22397252871990203
28,0.9649000000317891,0.10125734807650248,0.9256,0.2331752179145813
29,0.9655833333651225,0.09769855615496635,0.9309,0.24969414838552476
30,0.9662666666348775,0.09687771806319555,0.9336,0.2305400856256485
31,0.9658333333015442,0.09517430025736491,0.9291,0.2299262076854706
32,0.9681000000317892,0.09234118338227272,0.9273,0.245948160302639
33,0.9678666666666667,0.09211010490258535,0.9291,0.22136461863517762
34,0.9673000000317892,0.09216151538292566,0.9324,0.227151919400692
35,0.9679499999682109,0.0903764566818873,0.9317,0.23397174172401428
36,0.9686666666666667,0.09227855603893598,0.9305,0.24705165548324584
37,0.9687333333651225,0.08932814127604166,0.9297,0.25685768953561783
38,0.9694833333333334,0.08931376689871152,0.9294,0.29179531736373904
39,0.9702166666348775,0.08657920497655869,0.9326,0.25894545976817607
40,0.9700166666666666,0.08831747001806894,0.9307,0.28788746891021727
41,0.97035,0.08864349850614865,0.9288,0.31116077761650085
42,0.9696333333651225,0.08423315949440002,0.9302,0.26652977554798124
43,0.9695833333015442,0.08638281973103683,0.9323,0.33119655410051346
44,0.9711833333015442,0.0842901447892189,0.9312,0.24490272998809814
45,0.9703000000317892,0.08511353785991668,0.9318,0.2992519219636917
46,0.9706666666348776,0.08341186858415604,0.931,0.31722876024246216
47,0.9708833333333333,0.08381265028516452,0.9321,0.3238529409646988
48,0.97155,0.08138033217092355,0.9302,0.3171189327776432
49,0.9722666666666666,0.08041160976886749,0.9332,0.25041013516187666
50,0.9717833333015442,0.08159238788386186,0.9331,0.2480982346355915
51,0.9719833333015442,0.07899694229960441,0.9323,0.2950135061740875
52,0.9729333333333333,0.0778126158018907,0.9276,0.2433349072933197
53,0.9726166666984558,0.07747096900542577,0.9329,0.30827706513404846
54,0.9722833333651225,0.08038745741049448,0.9317,0.26356051596403124
55,0.97255,0.08060993364055952,0.9326,0.26273973381519317
56,0.9727,0.07965583301136892,0.9291,0.30834807171821593
57,0.9735333333333334,0.07698328233063222,0.9321,0.297330090200901
58,0.9726833333651225,0.07617847304145495,0.9339,0.3280990522146225
59,0.9724333333015442,0.07860565505425135,0.9299,0.3604503222644329
60,0.9745166666666667,0.07489787579874198,0.9306,0.29687447354197505
61,0.9738999999682109,0.0773963638206323,0.9315,0.37833562897443773
62,0.9738166666984558,0.07695581834117572,0.9287,0.31154342370033267
63,0.9745333333333334,0.07513398058315118,0.9339,0.34773691420555114
64,0.9743333333651225,0.07533319649497668,0.9319,0.33299695057868955
65,0.9746166666984558,0.07491978627840679,0.9292,0.3081443662166595
66,0.9740499999682108,0.07558893576562405,0.9336,0.3372717832565308
67,0.9749333333333333,0.07376060047149659,0.9329,0.3186251308679581
68,0.9742833333015442,0.07295627062320709,0.9308,0.2969353515625
69,0.9748833333651225,0.07525846355557442,0.9259,0.23385361040830613
70,0.9756166666984558,0.07223591629465421,0.9338,0.31729031982421874
71,0.9756666666348776,0.07398922589023908,0.9335,0.2896356801986694
72,0.97605,0.07276673321326574,0.9336,0.2742622459769249
73,0.9748,0.07420972960988681,0.9332,0.34135370149612426
74,0.9748333333651225,0.074861901563406,0.9338,0.330252517580986
75,0.9757000000317891,0.07144809307456017,0.9327,0.30864061220884326
76,0.97595,0.071300550198555,0.9323,0.32453803799152375
77,0.9765333333333334,0.07004160918096701,0.9327,0.2717112599849701
78,0.9763833333651225,0.0700476114720106,0.9338,0.29382967710494995
79,0.97675,0.06914049134155115,0.9282,0.25042519817352293
80,0.9775,0.0673629206687212,0.9301,0.28453146950006486
81,0.9762666666348775,0.07250923447608948,0.9319,0.28809285638332366
82,0.9769666666666666,0.06990639110207558,0.933,0.29057362413406373
83,0.9769500000317891,0.06857518903861443,0.932,0.3846691744327545
84,0.97575,0.07175035417675972,0.9336,0.31242336905002593
85,0.9760499999682108,0.06987230991025765,0.933,0.302773162817955
86,0.9769000000317891,0.0685707965016365,0.931,0.31217373554706573
87,0.9774999999682109,0.0703412060280641,0.9326,0.3363784189224243
88,0.9767000000317891,0.06907073047558467,0.9309,0.31078379399776457
89,0.9769,0.06938849495649338,0.9324,0.272068133354187
90,0.9766833333015442,0.06808298999965191,0.9305,0.40631331233978274
91,0.9772999999682108,0.06697779291272163,0.9307,0.3046755755186081
92,0.9792833333651225,0.06404097269227108,0.9299,0.23936150567531586
93,0.9776333333015442,0.06712726975282034,0.9333,0.3501521144628525
94,0.9785000000317892,0.06507704749504725,0.9315,0.35097700304985047
95,0.9792499999682108,0.06330611948519946,0.9319,0.3816321801900864
96,0.97755,0.068662923331062,0.9343,0.292885522043705
97,0.9775833333651225,0.06586653252194326,0.9317,0.326742917573452
98,0.9784166666666667,0.06839823902746042,0.9326,0.32436966811828316
99,0.97775,0.06824635259509086,0.9332,0.3419666209697723
100,0.9786000000317892,0.06371036384403705,0.9315,0.3497965325832367
101,0.9783500000317892,0.06465263954500357,0.932,0.38471901082992555
102,0.9781499999682108,0.06674400917626917,0.9318,0.37367855825424195
103,0.9793833333015441,0.061703164890408516,0.9333,0.36957375173568724
104,0.9789666666984558,0.06319278058012326,0.9293,0.37334317326545713
105,0.9787333333015442,0.062246097858746845,0.9324,0.35690386662483214
106,0.9787833333015442,0.06495560726821423,0.9309,0.2930518493175507
107,0.9797666666666667,0.06087479229718447,0.9311,0.28337349217534064
108,0.9792666666984559,0.06431128614942233,0.9321,0.3320938157081604
109,0.9792666666666666,0.06355483855307102,0.9306,0.28410437027215957
110,0.9791333333333333,0.06379476073483627,0.9281,0.25255943224430083
111,0.9796166666666667,0.060204705828924975,0.9335,0.31983734403848646
112,0.9802999999682108,0.060222139324744545,0.9332,0.36176135692596434
113,0.9790666666666666,0.061187486212948956,0.9318,0.3266645824432373
114,0.9782999999682108,0.06311208915213744,0.9327,0.344795218873024
115,0.9808999999682109,0.058595467353860536,0.9323,0.36366614750623705
116,0.9804833333651225,0.058461551850040754,0.9335,0.3549032910346985
117,0.9800833333015442,0.06115162590046724,0.9325,0.30257018206119535
118,0.9802999999682108,0.061043454870581625,0.9269,0.35704247748851775
119,0.9791999999682108,0.06103600244323413,0.9305,0.3622227641105652
120,0.9809166666348775,0.05971958927065134,0.9309,0.3665152425765991
121,0.9795166666348776,0.061176305965085824,0.9329,0.407979198551178
122,0.9806,0.06125862441807985,0.9278,0.2665047999382019
123,0.9808166666348775,0.06014896067281564,0.9326,0.3569715153694153
124,0.9808666666666667,0.05840752200782299,0.9341,0.3925916017532349
125,0.9805166666984558,0.0575899823948741,0.9327,0.37787913074493407
126,0.9802833333333333,0.060376634178558986,0.9335,0.3824753241539001
127,0.9802666666984559,0.05808901916642984,0.9322,0.3504626552581787
