epoch,acc,loss,val_acc,val_loss
0,0.7974,0.5711751142501831,0.8704,0.3572682991981506
1,0.87125,0.36337039896647133,0.8869,0.3108169401884079
2,0.8886666666984558,0.3096309637228648,0.8953,0.29329937038421633
3,0.9007833333333334,0.27744922824700674,0.9051,0.2664708174705505
4,0.9090833333651225,0.25339616721471153,0.9076,0.252702828669548
5,0.9159999999682109,0.2355681395292282,0.9151,0.23387200629711152
6,0.9209999999682108,0.21814447813828786,0.9155,0.23428400740623473
7,0.9255666666666666,0.20663271197477975,0.9226,0.21760462365150451
8,0.9302333333015442,0.19363987188339232,0.9178,0.23277569831609726
9,0.9346500000317891,0.18399575289885203,0.9241,0.2186335032939911
10,0.93745,0.17507976371447245,0.9236,0.21258834581375122
11,0.9404500000317891,0.16744832599163056,0.9235,0.2102581738471985
12,0.9431833333015441,0.15923400135040283,0.9257,0.21571813465356826
13,0.9454666666984558,0.15371914842923481,0.9258,0.23269247488975525
14,0.9466500000317891,0.14703861147960026,0.9298,0.2151712810277939
15,0.9487166666348775,0.14126845502058666,0.9287,0.20408388969898225
16,0.9520000000317892,0.1366359265565872,0.9314,0.20685556209087372
17,0.9528333333333333,0.1303475586652756,0.9275,0.209950012588501
18,0.9542000000317892,0.12611726629734038,0.9299,0.23181839299201965
19,0.9557666666666667,0.12446202549139658,0.9274,0.22598581376075744
20,0.9570666666984559,0.11799694897731146,0.9294,0.23495538690090179
21,0.9588666666666666,0.113271318034331,0.9303,0.2245302119731903
22,0.9603166666984558,0.1111011546532313,0.9318,0.22842008869647978
23,0.96115,0.10783962665398916,0.9307,0.23726366305351257
24,0.9621333333333333,0.10551054341395696,0.9313,0.2183256878376007
25,0.9623833333333334,0.10382760353088379,0.9298,0.20879593331813812
26,0.9629833333333333,0.10301410764058432,0.9329,0.20986488995552063
27,0.9652833333015441,0.09804282054901123,0.9328,0.23773484852313995
28,0.9666,0.09281059416929881,0.9327,0.23910014867782592
29,0.9664833333651225,0.09326616650819779,0.922,0.2438978955745697
30,0.9677500000317891,0.09138137656052907,0.9328,0.22949785466194153
31,0.9684166666348776,0.08907801220615705,0.9337,0.25801666355133057
32,0.9677,0.09079588914314905,0.9345,0.22907028951644898
33,0.9686666666984558,0.08671371338963509,0.9322,0.25258069820404055
34,0.9692333333333333,0.0859947919468085,0.9315,0.22644827466011047
35,0.9703833333651225,0.08363214018742243,0.9352,0.25449577436447146
36,0.9707166666984558,0.08267301870187124,0.9325,0.23979670197963715
37,0.9712166666666666,0.08176969233552615,0.9321,0.24660501642227173
38,0.9712666666666666,0.08041909018953641,0.9329,0.25813134202957155
39,0.9725333333015442,0.07817733108401298,0.9347,0.24900063705444336
40,0.9722500000317892,0.07627268733382225,0.9313,0.2851710303068161
41,0.9727500000317891,0.07706002164880435,0.9351,0.2626872667312622
42,0.9730333333015442,0.07712849733829498,0.9353,0.2892931824684143
43,0.9733500000317892,0.07614739456574122,0.9335,0.2914961933135986
44,0.9749499999682109,0.07250036280751228,0.9358,0.23807657656669617
45,0.9744833333651225,0.07093536289334297,0.9343,0.2683093225479126
46,0.9751333333015442,0.07169695858955383,0.9347,0.246872194480896
47,0.9742833333651225,0.07228319519162178,0.9347,0.27935916385650633
48,0.9753333333015441,0.0706496055205663,0.9341,0.272399653673172
49,0.9744500000317892,0.07103390176693598,0.9325,0.2566495048046112
50,0.9750999999682108,0.07252945773998896,0.9342,0.2275435834646225
51,0.9747666666984558,0.07166584852735201,0.9349,0.27850908660888674
52,0.9754666666984558,0.06938811241388321,0.9366,0.26835722107887267
53,0.9756166666666667,0.0695154574751854,0.9342,0.3152850389957428
54,0.9769666666666666,0.06581275317631662,0.9346,0.30437258071899415
55,0.9763333333651225,0.06718466624617576,0.9326,0.28958410263061524
56,0.9768333333333333,0.06770432388484478,0.9355,0.3020618128299713
57,0.97655,0.06752280703385671,0.9345,0.2846758635520935
58,0.9768666666348775,0.06779111517469089,0.9346,0.28570058612823485
59,0.9776499999682109,0.06501096911231677,0.9348,0.2776364962339401
60,0.9769333333015442,0.06816279352704684,0.9343,0.32522859377861024
61,0.9771666666348775,0.06565620610316594,0.9364,0.2984671718120575
62,0.9781333333333333,0.06302326523661614,0.9327,0.24249287390708923
63,0.9783833333015441,0.06299181062181791,0.9346,0.27353860821723935
64,0.97775,0.06442393186986446,0.935,0.2828165365934372
65,0.9775666666984558,0.06335524814327557,0.9342,0.2672679396390915
66,0.9781833333651225,0.06358728293975194,0.9328,0.25883637231588363
67,0.9774000000317892,0.06478467882772286,0.9346,0.2421751085281372
68,0.9785166666984558,0.0618787913163503,0.9354,0.33055721325874327
69,0.9782666666666666,0.06281578441858292,0.9362,0.27951803045272827
70,0.9780833333651224,0.06158340313186248,0.9364,0.3064394252538681
71,0.9791999999682108,0.06169542007247607,0.9349,0.2634753830909729
72,0.9798333333333333,0.05887139895558357,0.9367,0.3153188236653805
73,0.9787833333015442,0.061296647169192635,0.9344,0.31087444400787356
74,0.98,0.056727775604029494,0.9351,0.34004414920806886
75,0.9794166666666667,0.061994750148057935,0.9355,0.3286786254167557
76,0.9798833333651225,0.05804536183476448,0.9345,0.27113739116191865
77,0.9796999999682109,0.060632843514283496,0.9339,0.32721452882289886
78,0.9802833333015442,0.057186916693051655,0.9339,0.28469031057357785
79,0.9804166666666667,0.05751601973225673,0.9334,0.2682163923025131
80,0.9802499999682108,0.05789495999912421,0.9311,0.2653689427137375
81,0.98055,0.058389914265771704,0.9351,0.3534649209737778
82,0.9804499999682108,0.05812379200259844,0.9369,0.3367691104412079
83,0.9810500000317891,0.05641911038905382,0.9369,0.2837196088075638
84,0.9812833333015442,0.0563633901099364,0.9345,0.3372931597232819
85,0.9815499999682109,0.055485304921865465,0.9352,0.31613158571720124
86,0.98065,0.05927301231324673,0.9362,0.36134627125263213
87,0.9806666666666667,0.05558601658642292,0.9327,0.25587573601007463
88,0.9815,0.05501643053740263,0.9368,0.36602802772521975
89,0.9805999999682109,0.0582476778348287,0.9357,0.33051672556102274
90,0.9818166666666667,0.05317011512865623,0.9348,0.34433107099533083
91,0.9802500000317892,0.05620422365268071,0.9363,0.3340771580696106
92,0.9816333333651225,0.056442742406576873,0.9381,0.31406285991668703
93,0.9819,0.055003942839304605,0.9368,0.332396292591095
