epoch,acc,loss,val_acc,val_loss
0,0.8024,0.5667937585353852,0.8741,0.3534451792240143
1,0.8731666666984558,0.357987788105011,0.8874,0.3106305834770203
2,0.8909500000317891,0.303824973432223,0.899,0.2746853456020355
3,0.90165,0.2752224213997523,0.9044,0.2594351530313492
4,0.9085,0.2558880303859711,0.9129,0.23998730206489563
5,0.9133166666348775,0.23796392925580342,0.9122,0.23854192781448363
6,0.9204166666348775,0.22126765364011128,0.9202,0.22418069472312926
7,0.9234333333651225,0.2103164381980896,0.92,0.22275649118423463
8,0.9281333333015442,0.19781787616411844,0.9138,0.23665682439804078
9,0.9313666666666667,0.18724655708471935,0.9239,0.2174031946182251
10,0.9355500000317891,0.17909260524908702,0.9203,0.22037086663246155
11,0.9381833333333334,0.16923362402915954,0.9257,0.2207088768005371
12,0.9422333333015442,0.16024684749444326,0.9271,0.20523659448623657
13,0.9432166666666667,0.1563993311882019,0.9276,0.21617792353630066
14,0.9456666666348775,0.14835780222415923,0.9279,0.2086866100549698
15,0.94815,0.14260412851174672,0.9303,0.22287500438690186
16,0.9502333333651225,0.13789044981002807,0.923,0.2463131643772125
17,0.9528666666666666,0.13108816169102985,0.9292,0.21659699516296388
18,0.9532166666666667,0.12861521625916164,0.9258,0.22950730929374694
19,0.9557333333015442,0.12408437521855037,0.929,0.2289202742576599
20,0.9560833333651225,0.11888070567448934,0.9307,0.22653507504463197
21,0.95865,0.1162403793613116,0.93,0.22353021132946013
22,0.9588333333015442,0.11486438836256663,0.9318,0.23058675785064697
23,0.9593333333651225,0.11057222117185593,0.9286,0.22374528818130493
24,0.9618000000317891,0.10644041261672973,0.9298,0.23021764273643494
25,0.9626166666666667,0.10465601491133372,0.9288,0.22567836227416993
26,0.9642666666348775,0.10065932363669078,0.9315,0.2226974889278412
27,0.9643666666666667,0.09983318959077199,0.9307,0.23723753318786622
28,0.9649166666666666,0.09895838963588079,0.9292,0.2492986777305603
29,0.9651333333333333,0.09613474416732788,0.9332,0.23525369226932524
30,0.9672500000317892,0.09162674193382263,0.9272,0.22303925380706788
31,0.9680500000317891,0.09070144055287044,0.9306,0.2526598794937134
32,0.9681333333015442,0.08905967949032784,0.9342,0.28258264403343203
33,0.9693833333333334,0.08712492525180181,0.9339,0.23701507453918458
34,0.9689333333651224,0.08650099063714345,0.9298,0.25537930488586424
35,0.9702666666984558,0.08124971379240353,0.931,0.2278495071411133
36,0.9702833333333334,0.08522174099087715,0.9319,0.24197705616950987
