epoch,acc,loss,val_acc,val_loss
0,0.7918666666348775,0.5814937570254008,0.8364,0.43130835733413697
1,0.8671333333333333,0.37035080462296804,0.8828,0.3192233164548874
2,0.8846833333333334,0.31642808756828306,0.8937,0.29022829723358157
3,0.8997333333333334,0.2794601320028305,0.9046,0.2600483736395836
4,0.9074166666984558,0.25663240888913474,0.9088,0.2573358093500137
5,0.9141166666666667,0.23678800718784332,0.9122,0.24307688143253325
6,0.9201666666984558,0.2199327711502711,0.9186,0.22700746336579322
7,0.9247166666984558,0.20626815116405486,0.9196,0.22799109711647034
8,0.9299666666348775,0.19800816410382588,0.9164,0.22799257411956786
9,0.93245,0.18682147150834402,0.9255,0.2173433652639389
10,0.9374,0.17329045653740566,0.9198,0.22728940348625182
11,0.9390499999682108,0.16615376017888386,0.9281,0.21202437487840653
12,0.9421666666984558,0.1590662467598915,0.9255,0.23857879764735698
13,0.9453500000317892,0.1500013808965683,0.9219,0.2217033831477165
14,0.9470833333651225,0.14491039458910623,0.927,0.21968801286816597
15,0.9488,0.1401936995824178,0.9308,0.2079575103223324
16,0.9512166666984558,0.1352287009716034,0.9264,0.21498163744211196
17,0.9526166666984558,0.131192151927948,0.9324,0.2110492424607277
18,0.9548666666666666,0.12578615026474,0.9294,0.2284291544675827
19,0.9557833333651224,0.12133313921292622,0.9284,0.21829575736522674
20,0.9577500000317891,0.11547686313390731,0.924,0.2470218413233757
21,0.9592333333015441,0.11151454147497813,0.9316,0.21185863568782806
22,0.9620333333651224,0.10606952875057857,0.9309,0.23215613327026366
23,0.9614499999682109,0.10613605544964473,0.9314,0.2191571828365326
24,0.9627666666984558,0.10227719212770461,0.9324,0.24063833725452424
25,0.9640333333333333,0.09738601959546407,0.9304,0.2479982686161995
26,0.9647499999682109,0.09771334601640701,0.932,0.2395383398771286
27,0.9650500000317891,0.09718027332226435,0.9307,0.24842203444242478
28,0.9660833333015442,0.09429624314506849,0.9315,0.23879748502969741
29,0.9668666666348775,0.08889373791615168,0.9339,0.253196474981308
30,0.9694499999682109,0.0863341626683871,0.931,0.24861794486045838
31,0.9688500000317891,0.08701632099151611,0.9348,0.2529425843954086
32,0.9706166666984558,0.08273332263628642,0.9343,0.2470540771961212
33,0.9696166666348776,0.08305345999797185,0.9328,0.26753963871002195
34,0.9703833333015441,0.08455109613438447,0.9343,0.24805039274692536
35,0.9727000000317891,0.07708769479990006,0.9346,0.25365257403850555
36,0.9713833333651225,0.08106841979026795,0.9318,0.2529665502309799
37,0.9731,0.07766520026326179,0.9351,0.2710805691242218
38,0.9724,0.07741095203359921,0.9331,0.2723447158694267
39,0.9727000000317891,0.07624539370735486,0.9352,0.2522146984010935
40,0.9740833333015442,0.07305169034004211,0.9334,0.2557225005507469
41,0.9732499999682108,0.07504995170235634,0.935,0.2731141625523567
42,0.9740666666666666,0.07467188699642817,0.9331,0.28260382484197616
43,0.9748833333651225,0.07096665690739949,0.9341,0.28617372467517854
44,0.9752499999682108,0.07043976975282033,0.9358,0.2720362693309784
45,0.9745833333015442,0.07231448891361554,0.9334,0.2493253549039364
46,0.9756833333333333,0.07038925851384799,0.9335,0.29557401582598686
47,0.9761166666666666,0.06894960761467615,0.9321,0.27001606221199037
48,0.9755499999682109,0.06955933246612549,0.934,0.26786200864315035
49,0.9762666666348775,0.06771432872911294,0.9371,0.2864259314775467
50,0.9756833333333333,0.06796659226814906,0.9326,0.249860942530632
51,0.9758166666348775,0.0684876735607783,0.9342,0.27141515231132507
52,0.9761666666348775,0.06730223435262839,0.9335,0.3053754022598267
53,0.9766499999682109,0.06644702042539914,0.9362,0.29456142312288286
54,0.9776500000317891,0.0655000631198287,0.9354,0.2933898818969727
55,0.97785,0.06334973682264487,0.9332,0.3196135372936726
56,0.9764166666348775,0.06512003981073697,0.9364,0.2786983771443367
57,0.9783499999682108,0.0635113382279873,0.9346,0.32705250799059865
58,0.9771833333651225,0.06492040483554204,0.9353,0.30268069739341735
59,0.977,0.06686901025970778,0.9316,0.30996195347309113
60,0.9783833333651225,0.06195225351750851,0.9339,0.26977030129134655
61,0.9783666666666667,0.06127517830530802,0.9353,0.3185370108306408
62,0.9783333333015442,0.06127760908305645,0.9348,0.3145084291040897
63,0.9776000000317892,0.06465127133925756,0.9356,0.3076610388189554
